GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0099156	cell-cell signaling via exosome	1	0	0.02	1	1	BP
GO:0099159	regulation of modification of postsynapt...	1	0	0.02	1	1	BP
GO:0099163	synaptic signaling by nitric oxide	1	0	0.02	1	1	BP
GO:0099170	postsynaptic modulation of chemical syna...	1	0	0.02	1	1	BP
GO:0099174	regulation of presynapse organization	26	0	0.57	1	1	BP
GO:0099403	maintenance of mitotic sister chromatid ...	1	0	0.02	1	1	BP
GO:0099404	mitotic sister chromatid cohesion, telom...	1	0	0.02	1	1	BP
GO:0099500	vesicle fusion to plasma membrane	10	0	0.22	1	1	BP
GO:0099509	regulation of presynaptic cytosolic calc...	1	0	0.02	1	1	BP
GO:0099514	synaptic vesicle cytoskeletal transport	16	0	0.35	1	1	BP
GO:0099515	actin filament-based transport	6	0	0.13	1	1	BP
GO:0099517	synaptic vesicle transport along microtu...	16	0	0.35	1	1	BP
GO:0099519	dense core granule cytoskeletal transpor...	2	0	0.04	1	1	BP
GO:0099525	presynaptic dense core vesicle exocytosi...	1	0	0.02	1	1	BP
GO:0099527	postsynapse to nucleus signaling pathway	2	0	0.04	1	1	BP
GO:0099531	presynaptic process involved in chemical...	1	0	0.02	1	1	BP
GO:0099532	synaptic vesicle endosomal processing	2	0	0.04	1	1	BP
GO:0099533	positive regulation of presynaptic cytos...	1	0	0.02	1	1	BP
GO:0099538	synaptic signaling via neuropeptide	1	0	0.02	1	1	BP
GO:0099540	trans-synaptic signaling by neuropeptide	1	0	0.02	1	1	BP
GO:0099541	trans-synaptic signaling by lipid	3	0	0.07	1	1	BP
GO:0099542	trans-synaptic signaling by endocannabin...	3	0	0.07	1	1	BP
GO:0099543	trans-synaptic signaling by soluble gas	1	0	0.02	1	1	BP
GO:0099547	regulation of translation at synapse, mo...	1	0	0.02	1	1	BP
GO:0099548	trans-synaptic signaling by nitric oxide	1	0	0.02	1	1	BP
GO:0099550	trans-synaptic signaling, modulating syn...	3	0	0.07	1	1	BP
GO:0099552	trans-synaptic signaling by lipid, modul...	2	0	0.04	1	1	BP
GO:0099553	trans-synaptic signaling by endocannabin...	2	0	0.04	1	1	BP
GO:0099554	trans-synaptic signaling by soluble gas,...	1	0	0.02	1	1	BP
GO:0099555	trans-synaptic signaling by nitric oxide...	1	0	0.02	1	1	BP
GO:0099560	synaptic membrane adhesion	1	0	0.02	1	1	BP
GO:0099566	regulation of postsynaptic cytosolic cal...	4	0	0.09	1	1	BP
GO:0099578	regulation of translation at postsynapse...	1	0	0.02	1	1	BP
GO:0099587	inorganic ion import across plasma membr...	27	0	0.59	1	1	BP
GO:0099601	regulation of neurotransmitter receptor ...	14	0	0.31	1	1	BP
GO:0099606	microtubule plus-end directed mitotic ch...	1	0	0.02	1	1	BP
GO:0099607	lateral attachment of mitotic spindle mi...	1	0	0.02	1	1	BP
GO:0099622	cardiac muscle cell membrane repolarizat...	20	0	0.44	1	1	BP
GO:0099623	regulation of cardiac muscle cell membra...	15	0	0.33	1	1	BP
GO:0099624	atrial cardiac muscle cell membrane repo...	11	0	0.24	1	1	BP
GO:0099625	ventricular cardiac muscle cell membrane...	5	0	0.11	1	1	BP
GO:0099628	neurotransmitter receptor diffusion trap...	4	0	0.09	1	1	BP
GO:0099632	protein transport within plasma membrane	10	0	0.22	1	1	BP
GO:0099633	protein localization to postsynaptic spe...	1	0	0.02	1	1	BP
GO:0099637	neurotransmitter receptor transport	10	0	0.22	1	1	BP
GO:0099638	endosome to plasma membrane protein tran...	8	0	0.17	1	1	BP
GO:0099639	neurotransmitter receptor transport, end...	4	0	0.09	1	1	BP
GO:0099640	axo-dendritic protein transport	7	0	0.15	1	1	BP
GO:0099641	anterograde axonal protein transport	1	0	0.02	1	1	BP
GO:0099645	neurotransmitter receptor localization t...	1	0	0.02	1	1	BP
GO:0100002	negative regulation of protein kinase ac...	1	0	0.02	1	1	BP
GO:0100012	regulation of heart induction by canonic...	2	0	0.04	1	1	BP
GO:0100067	positive regulation of spinal cord assoc...	1	0	0.02	1	1	BP
GO:0101030	tRNA-guanine transglycosylation	2	0	0.04	1	1	BP
GO:0106001	intestinal hexose absorption	2	0	0.04	1	1	BP
GO:0106004	tRNA (guanine-N7)-methylation	1	0	0.02	1	1	BP
GO:0106005	RNA 5'-cap (guanine-N7)-methylation	1	0	0.02	1	1	BP
GO:0106023	regulation of pupariation	1	0	0.02	1	1	BP
GO:0106024	negative regulation of pupariation	1	0	0.02	1	1	BP
GO:0106027	neuron projection organization	73	0	1.59	1	1	BP
GO:0106028	neuron projection retraction	1	0	0.02	1	1	BP
GO:0106036	assembly of apicomedial cortex actomyosi...	1	0	0.02	1	1	BP
GO:0106044	guanine deglycation	1	0	0.02	1	1	BP
GO:0106045	guanine deglycation, methylglyoxal remov...	1	0	0.02	1	1	BP
GO:0106046	guanine deglycation, glyoxal removal	1	0	0.02	1	1	BP
GO:0106049	regulation of cellular response to osmot...	2	0	0.04	1	1	BP
GO:0106056	regulation of calcineurin-mediated signa...	21	0	0.46	1	1	BP
GO:0106057	negative regulation of calcineurin-media...	9	0	0.2	1	1	BP
GO:0106058	positive regulation of calcineurin-media...	10	0	0.22	1	1	BP
GO:0106064	regulation of cobalamin metabolic proces...	1	0	0.02	1	1	BP
GO:0106070	regulation of adenylate cyclase-activati...	9	0	0.2	1	1	BP
GO:0106071	positive regulation of adenylate cyclase...	5	0	0.11	1	1	BP
GO:0106072	negative regulation of adenylate cyclase...	4	0	0.09	1	1	BP
GO:0106074	aminoacyl-tRNA metabolism involved in tr...	9	0	0.2	1	1	BP
GO:0106077	histone succinylation	5	0	0.11	1	1	BP
GO:0106101	ER-dependent peroxisome localization	1	0	0.02	1	1	BP
GO:0106118	regulation of sterol biosynthetic proces...	38	0	0.83	1	1	BP
GO:0106119	negative reguation of sterol biosyntheti...	4	0	0.09	1	1	BP
GO:0106120	positive regulation of sterol biosynthet...	12	0	0.26	1	1	BP
GO:0110008	ncRNA deadenylation	1	0	0.02	1	1	BP
GO:0110009	formin-nucleated actin cable organizatio...	1	0	0.02	1	1	BP
GO:0110010	basolateral protein secretion	7	0	0.15	1	1	BP
GO:0110011	regulation of basement membrane organiza...	8	0	0.17	1	1	BP
GO:0110017	cap-independent translational initiation...	2	0	0.04	1	1	BP
GO:0110021	cardiac muscle myoblast proliferation	2	0	0.04	1	1	BP
GO:0110022	regulation of cardiac muscle myoblast pr...	2	0	0.04	1	1	BP
GO:0110024	positive regulation of cardiac muscle my...	2	0	0.04	1	1	BP
GO:0110028	positive regulation of mitotic spindle o...	2	0	0.04	1	1	BP
GO:0110029	negative regulation of meiosis I	2	0	0.04	1	1	BP
GO:0110057	regulation of blood vessel endothelial c...	1	0	0.02	1	1	BP
GO:0110059	negative regulation of blood vessel endo...	1	0	0.02	1	1	BP
GO:0110061	regulation of angiotensin-activated sign...	1	0	0.02	1	1	BP
GO:0110095	cellular detoxification of aldehyde	1	0	0.02	1	1	BP
GO:0110096	cellular response to aldehyde	4	0	0.09	1	1	BP
GO:0110104	mRNA alternative polyadenylation	4	0	0.09	1	1	BP
GO:0110112	regulation of lipid transporter activity	3	0	0.07	1	1	BP
GO:0110113	positive regulation of lipid transporter...	3	0	0.07	1	1	BP
GO:0110116	regulation of compound eye photoreceptor...	22	0	0.48	1	1	BP
GO:0110117	positive regulation of compound eye phot...	10	0	0.22	1	1	BP
GO:0110118	negative regulation of compound eye phot...	2	0	0.04	1	1	BP
GO:0120006	regulation of glutamatergic neuron diffe...	1	0	0.02	1	1	BP
GO:0120008	positive regulation of glutamatergic neu...	1	0	0.02	1	1	BP
GO:0120009	intermembrane lipid transfer	2	0	0.04	1	1	BP
GO:0120012	intermembrane sphingolipid transfer	1	0	0.02	1	1	BP
GO:0120033	negative regulation of plasma membrane b...	20	0	0.44	1	1	BP
GO:0120049	snRNA (adenine-N6)-methylation	1	0	0.02	1	1	BP
GO:0120093	regulation of peptidyl-lysine crotonylat...	1	0	0.02	1	1	BP
GO:0120094	negative regulation of peptidyl-lysine c...	1	0	0.02	1	1	BP
GO:0120117	T cell meandering migration	1	0	0.02	1	1	BP
GO:0120126	response to copper ion starvation	4	0	0.09	1	1	BP
GO:0120127	response to zinc ion starvation	1	0	0.02	1	1	BP
GO:0120186	negative regulation of protein localizat...	2	0	0.04	1	1	BP
GO:0140013	meiotic nuclear division	249	0	5.43	1	1	BP
GO:0140018	regulation of cytoplasmic translational ...	1	0	0.02	1	1	BP
GO:0140040	mitochondrial polycistronic RNA processi...	1	0	0.02	1	1	BP
GO:0140041	cellular detoxification of methylglyoxal	1	0	0.02	1	1	BP
GO:0140052	cellular response to oxidised low-densit...	7	0	0.15	1	1	BP
GO:0140053	mitochondrial gene expression	106	0	2.31	1	1	BP
GO:0140058	neuron projection arborization	13	0	0.28	1	1	BP
GO:0140059	dendrite arborization	6	0	0.13	1	1	BP
GO:0140066	peptidyl-lysine crotonylation	1	0	0.02	1	1	BP
GO:0140075	regulation of lipoprotein transport	2	0	0.04	1	1	BP
GO:0140077	positive regulation of lipoprotein trans...	2	0	0.04	1	1	BP
GO:0140112	extracellular vesicle biogenesis	15	0	0.33	1	1	BP
GO:0140115	export across plasma membrane	7	0	0.15	1	1	BP
GO:0140131	positive regulation of lymphocyte chemot...	2	0	0.04	1	1	BP
GO:0140192	regulation of adenylate cyclase-activati...	4	0	0.09	1	1	BP
GO:0140199	negative regulation of adenylate cyclase...	4	0	0.09	1	1	BP
GO:0140243	regulation of translation at synapse	1	0	0.02	1	1	BP
GO:0140245	regulation of translation at postsynapse	1	0	0.02	1	1	BP
GO:0140253	cell-cell fusion	85	0	1.85	1	1	BP
GO:0150003	regulation of spontaneous synaptic trans...	3	0	0.07	1	1	BP
GO:0150011	regulation of neuron projection arboriza...	4	0	0.09	1	1	BP
GO:0150012	positive regulation of neuron projection...	4	0	0.09	1	1	BP
GO:0150018	basal dendrite development	3	0	0.07	1	1	BP
GO:0150019	basal dendrite morphogenesis	3	0	0.07	1	1	BP
GO:0150020	basal dendrite arborization	3	0	0.07	1	1	BP
GO:0150024	oxidised low-density lipoprotein particl...	4	0	0.09	1	1	BP
GO:0150031	regulation of protein localization to ly...	1	0	0.02	1	1	BP
GO:0150033	negative regulation of protein localizat...	1	0	0.02	1	1	BP
GO:0150065	regulation of deacetylase activity	10	0	0.22	1	1	BP
GO:0150066	negative regulation of deacetylase activ...	1	0	0.02	1	1	BP
GO:1900015	regulation of cytokine production involv...	12	0	0.26	1	1	BP
GO:1900016	negative regulation of cytokine producti...	4	0	0.09	1	1	BP
GO:1900017	positive regulation of cytokine producti...	6	0	0.13	1	1	BP
GO:1900019	regulation of protein kinase C activity	3	0	0.07	1	1	BP
GO:1900020	positive regulation of protein kinase C ...	3	0	0.07	1	1	BP
GO:1900025	negative regulation of substrate adhesio...	5	0	0.11	1	1	BP
GO:1900027	regulation of ruffle assembly	16	0	0.35	1	1	BP
GO:1900028	negative regulation of ruffle assembly	1	0	0.02	1	1	BP
GO:1900029	positive regulation of ruffle assembly	6	0	0.13	1	1	BP
GO:1900037	regulation of cellular response to hypox...	18	0	0.39	1	1	BP
GO:1900038	negative regulation of cellular response...	7	0	0.15	1	1	BP
GO:1900039	positive regulation of cellular response...	1	0	0.02	1	1	BP
GO:1900040	regulation of interleukin-2 secretion	1	0	0.02	1	1	BP
GO:1900042	positive regulation of interleukin-2 sec...	1	0	0.02	1	1	BP
GO:1900044	regulation of protein K63-linked ubiquit...	7	0	0.15	1	1	BP
GO:1900045	negative regulation of protein K63-linke...	5	0	0.11	1	1	BP
GO:1900047	negative regulation of hemostasis	30	0	0.65	1	1	BP
GO:1900048	positive regulation of hemostasis	23	0	0.5	1	1	BP
GO:1900052	regulation of retinoic acid biosynthetic...	1	0	0.02	1	1	BP
GO:1900060	negative regulation of ceramide biosynth...	2	0	0.04	1	1	BP
GO:1900062	regulation of replicative cell aging	1	0	0.02	1	1	BP
GO:1900063	regulation of peroxisome organization	1	0	0.02	1	1	BP
GO:1900073	regulation of neuromuscular synaptic tra...	21	0	0.46	1	1	BP
GO:1900074	negative regulation of neuromuscular syn...	11	0	0.24	1	1	BP
GO:1900075	positive regulation of neuromuscular syn...	4	0	0.09	1	1	BP
GO:1900078	positive regulation of cellular response...	24	0	0.52	1	1	BP
GO:1900081	regulation of arginine catabolic process	3	0	0.07	1	1	BP
GO:1900082	negative regulation of arginine cataboli...	3	0	0.07	1	1	BP
GO:1900084	regulation of peptidyl-tyrosine autophos...	7	0	0.15	1	1	BP
GO:1900085	negative regulation of peptidyl-tyrosine...	4	0	0.09	1	1	BP
GO:1900086	positive regulation of peptidyl-tyrosine...	3	0	0.07	1	1	BP
GO:1900087	positive regulation of G1/S transition o...	39	0	0.85	1	1	BP
GO:1900094	regulation of transcription from RNA pol...	8	0	0.17	1	1	BP
GO:1900098	regulation of plasma cell differentiatio...	1	0	0.02	1	1	BP
GO:1900100	positive regulation of plasma cell diffe...	1	0	0.02	1	1	BP
GO:1900103	positive regulation of endoplasmic retic...	11	0	0.24	1	1	BP
GO:1900104	regulation of hyaluranon cable assembly	1	0	0.02	1	1	BP
GO:1900106	positive regulation of hyaluranon cable ...	1	0	0.02	1	1	BP
GO:1900107	regulation of nodal signaling pathway	4	0	0.09	1	1	BP
GO:1900108	negative regulation of nodal signaling p...	1	0	0.02	1	1	BP
GO:1900109	regulation of histone H3-K9 dimethylatio...	4	0	0.09	1	1	BP
GO:1900110	negative regulation of histone H3-K9 dim...	1	0	0.02	1	1	BP
GO:1900111	positive regulation of histone H3-K9 dim...	3	0	0.07	1	1	BP
GO:1900112	regulation of histone H3-K9 trimethylati...	4	0	0.09	1	1	BP
GO:1900113	negative regulation of histone H3-K9 tri...	3	0	0.07	1	1	BP
GO:1900115	extracellular regulation of signal trans...	11	0	0.24	1	1	BP
GO:1900116	extracellular negative regulation of sig...	11	0	0.24	1	1	BP
GO:1900117	regulation of execution phase of apoptos...	21	0	0.46	1	1	BP
GO:1900118	negative regulation of execution phase o...	4	0	0.09	1	1	BP
GO:1900119	positive regulation of execution phase o...	13	0	0.28	1	1	BP
GO:1900120	regulation of receptor binding	15	0	0.33	1	1	BP
GO:1900121	negative regulation of receptor binding	9	0	0.2	1	1	BP
GO:1900122	positive regulation of receptor binding	5	0	0.11	1	1	BP
GO:1900125	regulation of hyaluronan biosynthetic pr...	4	0	0.09	1	1	BP
GO:1900126	negative regulation of hyaluronan biosyn...	3	0	0.07	1	1	BP
GO:1900127	positive regulation of hyaluronan biosyn...	1	0	0.02	1	1	BP
GO:1900130	regulation of lipid binding	1	0	0.02	1	1	BP
GO:1900131	negative regulation of lipid binding	1	0	0.02	1	1	BP
GO:1900133	regulation of renin secretion into blood...	3	0	0.07	1	1	BP
GO:1900135	positive regulation of renin secretion i...	3	0	0.07	1	1	BP
GO:1900139	negative regulation of arachidonic acid ...	7	0	0.15	1	1	BP
GO:1900140	regulation of seedling development	1	0	0.02	1	1	BP
GO:1900144	positive regulation of BMP secretion	1	0	0.02	1	1	BP
GO:1900145	regulation of nodal signaling pathway in...	4	0	0.09	1	1	BP
GO:1900146	negative regulation of nodal signaling p...	1	0	0.02	1	1	BP
GO:1900147	regulation of Schwann cell migration	1	0	0.02	1	1	BP
GO:1900149	positive regulation of Schwann cell migr...	1	0	0.02	1	1	BP
GO:1900150	regulation of defense response to fungus	10	0	0.22	1	1	BP
GO:1900151	regulation of nuclear-transcribed mRNA c...	59	0	1.29	1	1	BP
GO:1900152	negative regulation of nuclear-transcrib...	1	0	0.02	1	1	BP
GO:1900153	positive regulation of nuclear-transcrib...	59	0	1.29	1	1	BP
GO:1900157	regulation of bone mineralization involv...	1	0	0.02	1	1	BP
GO:1900159	positive regulation of bone mineralizati...	1	0	0.02	1	1	BP
GO:1900161	regulation of phospholipid scramblase ac...	3	0	0.07	1	1	BP
GO:1900163	positive regulation of phospholipid scra...	3	0	0.07	1	1	BP
GO:1900164	nodal signaling pathway involved in dete...	4	0	0.09	1	1	BP
GO:1900165	negative regulation of interleukin-6 sec...	4	0	0.09	1	1	BP
GO:1900169	regulation of glucocorticoid mediated si...	1	0	0.02	1	1	BP
GO:1900170	negative regulation of glucocorticoid me...	1	0	0.02	1	1	BP
GO:1900175	regulation of nodal signaling pathway in...	4	0	0.09	1	1	BP
GO:1900176	negative regulation of nodal signaling p...	1	0	0.02	1	1	BP
GO:1900182	positive regulation of protein localizat...	69	0	1.5	1	1	BP
GO:1900186	negative regulation of clathrin-dependen...	5	0	0.11	1	1	BP
GO:1900193	regulation of oocyte maturation	18	0	0.39	1	1	BP
GO:1900194	negative regulation of oocyte maturation	5	0	0.11	1	1	BP
GO:1900195	positive regulation of oocyte maturation	11	0	0.24	1	1	BP
GO:1900200	mesenchymal cell apoptotic process invol...	1	0	0.02	1	1	BP
GO:1900208	regulation of cardiolipin metabolic proc...	1	0	0.02	1	1	BP
GO:1900210	positive regulation of cardiolipin metab...	1	0	0.02	1	1	BP
GO:1900211	regulation of mesenchymal cell apoptotic...	1	0	0.02	1	1	BP
GO:1900212	negative regulation of mesenchymal cell ...	1	0	0.02	1	1	BP
GO:1900222	negative regulation of amyloid-beta clea...	2	0	0.04	1	1	BP
GO:1900224	positive regulation of nodal signaling p...	2	0	0.04	1	1	BP
GO:1900225	regulation of NLRP3 inflammasome complex...	7	0	0.15	1	1	BP
GO:1900226	negative regulation of NLRP3 inflammasom...	1	0	0.02	1	1	BP
GO:1900227	positive regulation of NLRP3 inflammasom...	6	0	0.13	1	1	BP
GO:1900234	regulation of Kit signaling pathway	1	0	0.02	1	1	BP
GO:1900235	negative regulation of Kit signaling pat...	1	0	0.02	1	1	BP
GO:1900239	regulation of phenotypic switching	3	0	0.07	1	1	BP
GO:1900240	negative regulation of phenotypic switch...	2	0	0.04	1	1	BP
GO:1900241	positive regulation of phenotypic switch...	1	0	0.02	1	1	BP
GO:1900242	regulation of synaptic vesicle endocytos...	17	0	0.37	1	1	BP
GO:1900243	negative regulation of synaptic vesicle ...	1	0	0.02	1	1	BP
GO:1900244	positive regulation of synaptic vesicle ...	13	0	0.28	1	1	BP
GO:1900245	positive regulation of MDA-5 signaling p...	7	0	0.15	1	1	BP
GO:1900246	positive regulation of RIG-I signaling p...	8	0	0.17	1	1	BP
GO:1900247	regulation of cytoplasmic translational ...	8	0	0.17	1	1	BP
GO:1900248	negative regulation of cytoplasmic trans...	1	0	0.02	1	1	BP
GO:1900262	regulation of DNA-directed DNA polymeras...	5	0	0.11	1	1	BP
GO:1900264	positive regulation of DNA-directed DNA ...	5	0	0.11	1	1	BP
GO:1900272	negative regulation of long-term synapti...	8	0	0.17	1	1	BP
GO:1900275	negative regulation of phospholipase C a...	3	0	0.07	1	1	BP
GO:1900276	regulation of proteinase activated recep...	1	0	0.02	1	1	BP
GO:1900363	regulation of mRNA polyadenylation	16	0	0.35	1	1	BP
GO:1900364	negative regulation of mRNA polyadenylat...	9	0	0.2	1	1	BP
GO:1900365	positive regulation of mRNA polyadenylat...	4	0	0.09	1	1	BP
GO:1900367	positive regulation of defense response ...	2	0	0.04	1	1	BP
GO:1900368	regulation of RNA interference	7	0	0.15	1	1	BP
GO:1900369	negative regulation of RNA interference	5	0	0.11	1	1	BP
GO:1900370	positive regulation of RNA interference	2	0	0.04	1	1	BP
GO:1900371	regulation of purine nucleotide biosynth...	72	0	1.57	1	1	BP
GO:1900372	negative regulation of purine nucleotide...	36	0	0.78	1	1	BP
GO:1900373	positive regulation of purine nucleotide...	24	0	0.52	1	1	BP
GO:1900376	regulation of secondary metabolite biosy...	3	0	0.07	1	1	BP
GO:1900377	negative regulation of secondary metabol...	3	0	0.07	1	1	BP
GO:1900383	regulation of synaptic plasticity by rec...	1	0	0.02	1	1	BP
GO:1900402	regulation of carbohydrate metabolic pro...	5	0	0.11	1	1	BP
GO:1900406	regulation of conjugation with cellular ...	1	0	0.02	1	1	BP
GO:1900409	positive regulation of cellular response...	14	0	0.31	1	1	BP
GO:1900413	positive regulation of phospholipid bios...	1	0	0.02	1	1	BP
GO:1900426	positive regulation of defense response ...	19	0	0.41	1	1	BP
GO:1900449	regulation of glutamate receptor signali...	11	0	0.24	1	1	BP
GO:1900450	negative regulation of glutamate recepto...	1	0	0.02	1	1	BP
GO:1900451	positive regulation of glutamate recepto...	4	0	0.09	1	1	BP
GO:1900452	regulation of long-term synaptic depress...	7	0	0.15	1	1	BP
GO:1900453	negative regulation of long-term synapti...	3	0	0.07	1	1	BP
GO:1900454	positive regulation of long-term synapti...	2	0	0.04	1	1	BP
GO:1900483	regulation of protein targeting to vacuo...	1	0	0.02	1	1	BP
GO:1900533	palmitic acid metabolic process	1	0	0.02	1	1	BP
GO:1900535	palmitic acid biosynthetic process	1	0	0.02	1	1	BP
GO:1900544	positive regulation of purine nucleotide...	32	0	0.7	1	1	BP
GO:1900619	acetate ester metabolic process	5	0	0.11	1	1	BP
GO:1900620	acetate ester biosynthetic process	5	0	0.11	1	1	BP
GO:1900673	olefin metabolic process	3	0	0.07	1	1	BP
GO:1900736	regulation of phospholipase C-activating...	2	0	0.04	1	1	BP
GO:1900737	negative regulation of phospholipase C-a...	1	0	0.02	1	1	BP
GO:1900738	positive regulation of phospholipase C-a...	1	0	0.02	1	1	BP
GO:1900739	regulation of protein insertion into mit...	10	0	0.22	1	1	BP
GO:1900740	positive regulation of protein insertion...	10	0	0.22	1	1	BP
GO:1900745	positive regulation of p38MAPK cascade	16	0	0.35	1	1	BP
GO:1900746	regulation of vascular endothelial growt...	5	0	0.11	1	1	BP
GO:1900747	negative regulation of vascular endothel...	1	0	0.02	1	1	BP
GO:1900748	positive regulation of vascular endothel...	3	0	0.07	1	1	BP
GO:1900753	doxorubicin transport	1	0	0.02	1	1	BP
GO:1900756	protein processing in phagocytic vesicle	1	0	0.02	1	1	BP
GO:1900825	regulation of membrane depolarization du...	2	0	0.04	1	1	BP
GO:1900827	positive regulation of membrane depolari...	1	0	0.02	1	1	BP
GO:1900864	mitochondrial RNA modification	4	0	0.09	1	1	BP
GO:1900923	regulation of glycine import across plas...	1	0	0.02	1	1	BP
GO:1900925	positive regulation of glycine import ac...	1	0	0.02	1	1	BP
GO:1901004	ubiquinone-6 metabolic process	1	0	0.02	1	1	BP
GO:1901006	ubiquinone-6 biosynthetic process	1	0	0.02	1	1	BP
GO:1901016	regulation of potassium ion transmembran...	56	0	1.22	1	1	BP
GO:1901017	negative regulation of potassium ion tra...	38	0	0.83	1	1	BP
GO:1901018	positive regulation of potassium ion tra...	18	0	0.39	1	1	BP
GO:1901019	regulation of calcium ion transmembrane ...	40	0	0.87	1	1	BP
GO:1901020	negative regulation of calcium ion trans...	12	0	0.26	1	1	BP
GO:1901021	positive regulation of calcium ion trans...	18	0	0.39	1	1	BP
GO:1901026	ripoptosome assembly involved in necropt...	10	0	0.22	1	1	BP
GO:1901028	regulation of mitochondrial outer membra...	23	0	0.5	1	1	BP
GO:1901029	negative regulation of mitochondrial out...	7	0	0.15	1	1	BP
GO:1901030	positive regulation of mitochondrial out...	18	0	0.39	1	1	BP
GO:1901033	positive regulation of response to react...	6	0	0.13	1	1	BP
GO:1901044	protein polyubiquitination involved in n...	2	0	0.04	1	1	BP
GO:1901046	positive regulation of oviposition	28	0	0.61	1	1	BP
GO:1901047	insulin receptor signaling pathway invol...	3	0	0.07	1	1	BP
GO:1901048	transforming growth factor beta receptor...	9	0	0.2	1	1	BP
GO:1901052	sarcosine metabolic process	2	0	0.04	1	1	BP
GO:1901053	sarcosine catabolic process	1	0	0.02	1	1	BP
GO:1901054	sarcosine biosynthetic process	1	0	0.02	1	1	BP
GO:1901069	guanosine-containing compound catabolic ...	6	0	0.13	1	1	BP
GO:1901070	guanosine-containing compound biosynthet...	4	0	0.09	1	1	BP
GO:1901071	glucosamine-containing compound metaboli...	35	0	0.76	1	1	BP
GO:1901072	glucosamine-containing compound cataboli...	10	0	0.22	1	1	BP
GO:1901073	glucosamine-containing compound biosynth...	9	0	0.2	1	1	BP
GO:1901075	negative regulation of engulfment of apo...	2	0	0.04	1	1	BP
GO:1901077	regulation of relaxation of muscle	12	0	0.26	1	1	BP
GO:1901079	positive regulation of relaxation of mus...	1	0	0.02	1	1	BP
GO:1901092	positive regulation of protein tetrameri...	1	0	0.02	1	1	BP
GO:1901096	regulation of autophagosome maturation	12	0	0.26	1	1	BP
GO:1901097	negative regulation of autophagosome mat...	2	0	0.04	1	1	BP
GO:1901098	positive regulation of autophagosome mat...	10	0	0.22	1	1	BP
GO:1901099	negative regulation of signal transducti...	12	0	0.26	1	1	BP
GO:1901128	gentamycin metabolic process	1	0	0.02	1	1	BP
GO:1901143	insulin catabolic process	1	0	0.02	1	1	BP
GO:1901145	mesenchymal cell apoptotic process invol...	2	0	0.04	1	1	BP
GO:1901146	mesenchymal cell apoptotic process invol...	1	0	0.02	1	1	BP
GO:1901159	xylulose 5-phosphate biosynthetic proces...	4	0	0.09	1	1	BP
GO:1901161	primary amino compound catabolic process	1	0	0.02	1	1	BP
GO:1901162	primary amino compound biosynthetic proc...	2	0	0.04	1	1	BP
GO:1901163	regulation of trophoblast cell migration	11	0	0.24	1	1	BP
GO:1901164	negative regulation of trophoblast cell ...	6	0	0.13	1	1	BP
GO:1901165	positive regulation of trophoblast cell ...	6	0	0.13	1	1	BP
GO:1901187	regulation of ephrin receptor signaling ...	2	0	0.04	1	1	BP
GO:1901189	positive regulation of ephrin receptor s...	1	0	0.02	1	1	BP
GO:1901193	regulation of formation of translation p...	1	0	0.02	1	1	BP
GO:1901194	negative regulation of formation of tran...	1	0	0.02	1	1	BP
GO:1901203	positive regulation of extracellular mat...	1	0	0.02	1	1	BP
GO:1901213	regulation of transcription from RNA pol...	15	0	0.33	1	1	BP
GO:1901219	regulation of cardiac chamber morphogene...	7	0	0.15	1	1	BP
GO:1901220	negative regulation of cardiac chamber m...	7	0	0.15	1	1	BP
GO:1901223	negative regulation of NIK/NF-kappaB sig...	16	0	0.35	1	1	BP
GO:1901227	negative regulation of transcription fro...	1	0	0.02	1	1	BP
GO:1901228	positive regulation of transcription fro...	3	0	0.07	1	1	BP
GO:1901229	regulation of non-canonical Wnt signalin...	1	0	0.02	1	1	BP
GO:1901231	positive regulation of non-canonical Wnt...	1	0	0.02	1	1	BP
GO:1901232	regulation of convergent extension invol...	1	0	0.02	1	1	BP
GO:1901233	negative regulation of convergent extens...	1	0	0.02	1	1	BP
GO:1901244	positive regulation of transcription fro...	3	0	0.07	1	1	BP
GO:1901246	regulation of lung ciliated cell differe...	1	0	0.02	1	1	BP
GO:1901248	positive regulation of lung ciliated cel...	1	0	0.02	1	1	BP
GO:1901249	regulation of lung goblet cell different...	1	0	0.02	1	1	BP
GO:1901250	negative regulation of lung goblet cell ...	1	0	0.02	1	1	BP
GO:1901252	regulation of intracellular transport of...	1	0	0.02	1	1	BP
GO:1901254	positive regulation of intracellular tra...	1	0	0.02	1	1	BP
GO:1901255	nucleotide-excision repair involved in i...	2	0	0.04	1	1	BP
GO:1901256	regulation of macrophage colony-stimulat...	2	0	0.04	1	1	BP
GO:1901258	positive regulation of macrophage colony...	1	0	0.02	1	1	BP
GO:1901264	carbohydrate derivative transport	69	0	1.5	1	1	BP
GO:1901269	lipooligosaccharide metabolic process	8	0	0.17	1	1	BP
GO:1901271	lipooligosaccharide biosynthetic process	8	0	0.17	1	1	BP
GO:1901291	negative regulation of double-strand bre...	2	0	0.04	1	1	BP
GO:1901295	regulation of canonical Wnt signaling pa...	1	0	0.02	1	1	BP
GO:1901297	positive regulation of canonical Wnt sig...	1	0	0.02	1	1	BP
GO:1901300	positive regulation of hydrogen peroxide...	1	0	0.02	1	1	BP
