gene1	gene2	relationship	orthogroup1	orthogroup2
Xesp_018682	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_002733	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025165	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_024238	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_008554	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027396	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028055	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025119	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022796460_1	Xesp_028334	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027112	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_020202	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006937	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027526	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_024235	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028318	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022788406_1	Xesp_028334	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_20891_1	Xesp_028334	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027770	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_000908	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_016177	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017530	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022808983_1	Xesp_028334	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_014946	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018857	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017300	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025253	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023508	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017151	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_016170	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017334	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019150	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017442	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_013559	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_021021	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023364	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007652	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019827	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026634	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_029118	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_022685	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_029151	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017004	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023193	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023656	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028644	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_011206	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_004066	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g197154	Xesp_028334	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017231	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_016174	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_024764	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007318	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_020164	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007232	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026916	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028546	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025200	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_015328	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023318	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019413	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_015264	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017250	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_008733	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018143	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g224396	Xesp_028334	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017985	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018993	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007345	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_010278	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_022884	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_024257	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_008661	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018394	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025157	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_001862	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006351	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022804423_1	Xesp_028334	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026377	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025258	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026790	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_003622	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_022506	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027999	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023197	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027470	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_003214	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027032	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006417	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018209	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_022648	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_020198	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017136	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026547	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028521	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_001102	Xesp_028334	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028297	Xesp_028371	inparalog_int	P53.HG1.0:like:TP53/TP63/TP73:likeclu:3	P53.HG1.0:like:TP53/TP63/TP73:likeclu:3
Xesp_028607	Xesp_028371	inparalog_int	P53.HG1.0:like:TP53/TP63/TP73:likeclu:3	P53.HG1.0:like:TP53/TP63/TP73:likeclu:3
Xesp_028762	Xesp_028371	inparalog_int	P53.HG1.0:like:TP53/TP63/TP73:likeclu:3	P53.HG1.0:like:TP53/TP63/TP73:likeclu:3
Xesp_012641	Xesp_028371	inparalog_int	P53.HG1.0:like:TP53/TP63/TP73:likeclu:3	P53.HG1.0:like:TP53/TP63/TP73:likeclu:3
Xesp_023824	Xesp_028371	inparalog_int	P53.HG1.0:like:TP53/TP63/TP73:likeclu:3	P53.HG1.0:like:TP53/TP63/TP73:likeclu:3
Xesp_028458	Xesp_028387	inparalog_int	Myb.HG11.0:TERF2IP	Myb.HG11.0:TERF2IP
Xesp_028122	Xesp_028387	inparalog_int	Myb.HG11.0:TERF2IP	Myb.HG11.0:TERF2IP
Xesp_028085	Xesp_028387	inparalog_int	Myb.HG11.0:TERF2IP	Myb.HG11.0:TERF2IP
Xesp_019152	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017004	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_010232	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_022648	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028546	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006142	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023197	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023318	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025119	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022788406_1	Xesp_028399	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006351	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_022781	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028055	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027770	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017231	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017151	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019413	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018143	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006506	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_003214	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_022884	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_010278	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_002733	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006937	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_001102	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_001942	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007652	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017300	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025157	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023372	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028542	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007232	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023364	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025200	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006417	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007318	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_024764	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023721	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018128	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007345	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_000908	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019235	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017250	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_003622	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_004066	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023143	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026515	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g224396	Xesp_028399	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_022685	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023656	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_011206	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018892	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_022542	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_024613	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019827	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026547	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_20891_1	Xesp_028399	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_024235	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006251	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_015328	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006812	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023508	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_001862	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_009007	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_029151	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006948	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_013559	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018682	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006198	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007658	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028521	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_015252	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025253	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_016177	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017442	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027470	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006619	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028334	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027032	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025258	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_008661	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018394	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027112	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_024238	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018209	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026790	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026377	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017334	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025535	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022796460_1	Xesp_028399	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_004567	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025000	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017985	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_016874	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022808983_1	Xesp_028399	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027526	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_029118	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_008969	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022804423_1	Xesp_028399	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028318	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019150	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027669	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018993	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_016174	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017136	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023193	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006387	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017530	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025165	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027396	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_021021	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_016170	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_020164	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028644	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019373	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023354	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_024144	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_022506	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_022778	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g197154	Xesp_028399	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_008554	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026916	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027692	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_015264	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_020198	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g225389	Xesp_028399	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027999	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_014946	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_024257	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026634	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
